Taxa,Mother,Father
B3248,PC_K02_ID1,PC_I06_ID1
B3250,PC_N14_ID2,PC_N14_ID2
B3251,PC_L48_ID2,PC_N07_ID2
B3252,PC_J51_ID1,PC_J04_ID1
B3253,PC_N58_ID2,PC_I11_ID2
B3254,PC_I50_ID2,PC_I50_ID2
B3257,PC_L06_ID2,PC_I55_ID2
B3258,PC_J07_ID2,PC_N58_ID2
B3260,PC_N14_ID2,PC_I58_ID2
B3261,PC_M15_ID1,PC_I06_ID1
B3262,PC_L06_ID2,PC_I55_ID2
B3263,PC_I52_ID1,PC_I06_ID1
B3266,PC_K55_ID2,PC_O59_ID2
B3267,PC_J48_ID2,PC_J48_ID2
B3268,PC_I11_ID2,PC_K55_ID2
B3270,PC_N57_ID2,PC_N58_ID2
B3273,PC_O08_ID2,PC_O08_ID2
B3276,PC_J12_ID1,PC_N07_ID1
B3277,PC_J13_ID1,PC_M05_ID1
B3279,PC_J07_ID2,PC_J07_ID2
B3284,PC_K54_ID1,PC_K54_ID1
B3290,PC_O59_ID2,PC_O59_ID2
B3291,PC_J04_ID1,PC_N07_ID1
B3292,PC_M15_ID1,PC_N04_ID1
B3294,PC_N04_ID1,PC_I52_ID1
B3298,PC_I06_ID1,PC_I06_ID1
B3299,PC_I52_ID1,PC_I52_ID1
B3301,PC_J14_ID2,PC_J14_ID2
B3302,PC_J12_ID1,PC_M59_ID1
B3305,PC_O08_ID2,PC_O08_ID2
B3306,PC_K55_ID2,PC_O59_ID2
B3308,PC_J14_ID2,PC_J14_ID2
B3309,PC_J12_ID1,PC_M59_ID1
B3312,PC_I52_ID1,PC_I06_ID1
B3317,PC_I50_ID2,PC_I50_ID2
B3318,PC_N58_ID2,PC_N58_ID2
B3319,PC_J12_ID1,PC_J12_ID1
B3320,PC_N57_ID2,PC_J07_ID2
B3321,PC_N13_ID1,PC_N07_ID1
B3323,PC_J12_ID1,PC_J12_ID1
B3324,PC_J48_ID2,PC_N07_ID2
B3326,PC_N13_ID1,PC_N07_ID1
B3328,PC_N07_ID1,PC_N07_ID1
B3329,PC_I11_ID2,PC_N57_ID2
B3330,PC_J51_ID1,PC_N13_ID1
B3332,PC_L56_ID1,PC_L56_ID1
B3334,PC_K54_ID1,PC_K54_ID1
B3337,PC_N07_ID2,PC_J48_ID2
B3342,PC_J51_ID1,PC_N13_ID1
B3343,PC_J14_ID2,PC_O59_ID2
B3345,PC_L56_ID1,PC_M59_ID1
B3346,PC_L12_ID1,PC_J08_ID1
B3348,PC_O08_ID2,PC_O08_ID2
B3349,PC_J50_ID1,PC_J07_ID1
B3351,PC_O51_ID2,PC_O51_ID2
B3353,PC_N13_ID1,PC_N07_ID1
B3355,PC_L12_ID2,PC_L12_ID2
B3356,PC_N13_ID1,PC_N13_ID1
B3358,PC_O08_ID2,PC_O08_ID2
B3359,PC_O08_ID2,PC_O08_ID2
B3360,PC_N03_ID2,PC_I50_ID2
B3361,PC_J50_ID1,PC_N56_ID1
B3362,PC_N07_ID1,PC_N07_ID1
B3364,PC_J10_ID1,PC_L56_ID1
B3366,PC_L06_ID2,PC_L06_ID2
B3367,PC_J13_ID1,PC_J13_ID1
B3369,PC_K60_ID1,PC_N13_ID1
B3370,PC_L06_ID2,PC_L06_ID2
B3371,PC_J13_ID1,PC_L12_ID1
B3372,PC_I06_ID1,PC_K02_ID1
B3373,PC_J10_ID1,PC_J08_ID1
B3375,PC_I52_ID1,PC_I52_ID1
B3377,PC_K60_ID1,PC_K60_ID1
B3380,PC_N07_ID2,PC_N07_ID2
B3383,PC_J13_ID1,PC_J13_ID1
B3384,PC_L56_ID1,PC_L56_ID1
B3385,PC_L08_ID1,PC_I58_ID1
B3389,PC_N09_ID1,PC_J04_ID1
B3390,PC_L48_ID2,PC_K55_ID2
B3391,PC_J48_ID2,PC_J48_ID2
B3392,PC_J10_ID1,PC_N07_ID1
B3393,PC_K60_ID1,PC_I06_ID1
B3394,PC_N48_ID1,PC_M59_ID1
B3397,PC_N07_ID2,PC_N07_ID2
B3398,PC_N14_ID2,PC_N14_ID2
B3399,PC_L08_ID1,PC_L56_ID1
B3400,PC_J12_ID1,PC_M59_ID1
B3401,PC_I05_ID1,PC_I06_ID1
B3403,PC_N10_ID2,PC_J14_ID2
B3404,PC_J12_ID1,PC_J14_ID1
B3406,PC_J48_ID2,PC_J48_ID2
B3407,PC_L14_ID1,PC_L14_ID1
B3410,PC_N04_ID1,PC_N04_ID1
B3411,PC_M59_ID1,PC_M59_ID1
B3414,PC_L56_ID1,PC_L56_ID1
B3419,PC_O08_ID2,PC_N57_ID2
B3424,PC_L12_ID2,PC_N58_ID2
B3426,PC_L06_ID2,PC_L06_ID2
B3428,PC_J07_ID2,PC_N58_ID2
B3429,PC_J12_ID1,PC_J12_ID1
B3431,PC_I52_ID1,PC_I52_ID1
B3432,PC_I58_ID2,PC_N14_ID2
B3433,PC_M59_ID1,PC_M59_ID1
B3436,PC_O51_ID2,PC_O51_ID2
B3437,PC_I55_ID2,PC_I55_ID2
B3439,PC_J51_ID1,PC_K60_ID1
B3442,PC_J48_ID2,PC_J48_ID2
B3443,PC_N03_ID2,PC_I50_ID2
B3444,PC_N11_ID1,PC_J04_ID1
B3450,PC_L12_ID1,PC_N10_ID1
B3452,PC_J10_ID1,PC_L56_ID1
B3453,PC_J07_ID2,PC_N58_ID2
B3454,PC_J04_ID1,PC_J04_ID1
B3455,PC_K60_ID1,PC_J04_ID1
B3456,PC_J13_ID1,PC_L12_ID1
B3457,PC_J50_ID1,PC_J07_ID1
B3458,PC_K55_ID2,PC_K55_ID2
B3459,PC_K60_ID1,PC_K60_ID1
B3462,PC_L56_ID1,PC_L56_ID1
B3463,PC_N03_ID2,PC_I50_ID2
B3465,PC_N11_ID1,PC_K02_ID1
B3467,PC_J14_ID2,PC_J14_ID2
B3468,PC_I05_ID1,PC_I52_ID1
B3470,PC_M59_ID1,PC_L56_ID1
B3471,PC_J51_ID1,PC_K60_ID1
B3473,PC_I50_ID1,PC_I06_ID1
B3475,PC_L06_ID2,PC_L06_ID2
B3478,PC_O51_ID2,PC_O51_ID2
B3479,PC_K55_ID2,PC_K55_ID2
B3480,PC_M15_ID1,PC_M15_ID1
B3481,PC_J13_ID1,PC_J13_ID1
B3482,PC_M59_ID1,PC_N09_ID1
B3483,PC_I05_ID1,PC_L12_ID1
B3485,PC_I52_ID1,PC_I52_ID1
B3486,PC_L48_ID2,PC_N58_ID2
B3490,PC_J10_ID1,PC_J08_ID1
B3491,PC_I50_ID1,PC_I06_ID1
B3492,PC_J51_ID1,PC_J51_ID1
B3493,PC_J07_ID2,PC_N57_ID2
B3494,PC_L56_ID1,PC_L56_ID1
B3495,PC_N10_ID2,PC_N10_ID2
B3496,PC_M15_ID1,PC_I06_ID1
B3499,PC_J13_ID1,PC_N09_ID1
B3501,PC_I06_ID1,PC_M15_ID1
B3502,PC_I05_ID1,PC_L12_ID1
B3503,PC_N04_ID1,PC_N04_ID1
B3506,PC_M15_ID1,PC_I06_ID1
B3508,PC_I05_ID1,PC_I06_ID1
B3513,PC_M05_ID1,PC_I50_ID1
B3515,PC_N09_ID1,PC_N13_ID1
B3517,PC_J04_ID1,PC_J04_ID1
B3518,PC_I08_ID1,PC_I08_ID1
B3520,PC_L08_ID1,PC_L08_ID1
B3521,PC_J13_ID1,PC_J04_ID1
B3523,PC_L08_ID1,PC_L08_ID1
B3524,PC_M59_ID1,PC_M59_ID1
B3527,PC_L08_ID1,PC_J12_ID1
B3530,PC_L08_ID1,PC_J10_ID1
B3532,PC_N03_ID2,PC_N03_ID2
B3534,PC_L56_ID1,PC_L56_ID1
B3536,PC_L56_ID1,PC_L56_ID1
B3538,PC_J10_ID1,PC_M59_ID1
B3540,PC_N13_ID1,PC_N07_ID1
B3543,PC_J14_ID2,PC_J14_ID2
B3549,PC_I55_ID2,PC_I55_ID2
B3550,PC_J10_ID1,PC_O08_ID1
B3553,PC_J50_ID1,PC_M58_ID1
B3554,PC_J13_ID1,PC_L08_ID1
B3556,PC_N09_ID1,PC_N13_ID1
B3557,PC_I58_ID1,PC_L08_ID1
B3558,PC_L56_ID1,PC_L56_ID1
B3561,PC_M15_ID1,PC_I06_ID1
B3562,PC_J14_ID2,PC_J14_ID2
B3565,PC_N11_ID1,PC_J50_ID1
B3567,PC_I06_ID1,PC_L12_ID1
B3568,PC_I05_ID1,PC_L12_ID1
B3569,PC_J10_ID1,PC_L56_ID1
B3571,PC_K54_ID1,PC_N13_ID1
B3573,PC_I11_ID2,PC_I11_ID2
B3574,PC_K02_ID1,PC_K02_ID1
B3575,PC_N13_ID1,PC_N09_ID1
B3577,PC_N09_ID1,PC_N13_ID1
B3578,PC_O08_ID2,PC_N57_ID2
B3579,PC_I50_ID2,PC_J48_ID2
B3580,PC_N14_ID2,PC_L48_ID2
B3582,PC_N07_ID2,PC_J48_ID2
B3583,PC_L14_ID1,PC_M05_ID1
B3586,PC_I05_ID1,PC_L12_ID1
B3589,PC_K02_ID1,PC_M15_ID1
B3593,PC_N13_ID1,PC_N07_ID1
B3594,PC_N13_ID1,PC_N07_ID1
B3595,PC_I52_ID1,PC_I06_ID1
B3598,PC_N07_ID1,PC_N07_ID1
B3599,PC_L06_ID2,PC_I55_ID2
B3603,PC_L56_ID1,PC_L56_ID1
B3604,PC_N07_ID2,PC_N58_ID2
B3607,PC_L48_ID2,PC_L48_ID2
B3608,PC_O59_ID2,PC_O59_ID2
B3610,PC_J07_ID2,PC_J07_ID2
B3611,PC_J10_ID1,PC_I08_ID1
B3614,PC_L56_ID1,PC_L56_ID1
B3620,PC_I11_ID2,PC_K55_ID2
B3624,PC_M15_ID1,PC_I06_ID1
B3629,PC_L08_ID1,PC_L08_ID1
B3630,PC_N58_ID2,PC_O08_ID2
B3636,PC_I52_ID1,PC_L12_ID1
B3642,PC_O51_ID2,PC_O51_ID2
B3645,PC_L12_ID1,PC_I52_ID1
B3658,PC_J51_ID1,PC_K60_ID1
B3659,PC_N14_ID2,PC_N14_ID2
B3660,PC_J10_ID1,PC_M59_ID1
B3661,PC_J14_ID2,PC_O59_ID2
B3662,PC_K60_ID1,PC_N07_ID1
B3663,PC_N07_ID1,PC_I06_ID1
B3667,PC_J51_ID1,PC_J04_ID1
B3679,PC_L48_ID2,PC_L06_ID2
B3680,PC_I50_ID2,PC_I50_ID2
B3681,PC_M15_ID1,PC_M15_ID1
B3683,PC_I11_ID2,PC_I11_ID2
B3684,PC_J13_ID1,PC_N13_ID1
B3685,PC_N57_ID2,PC_N58_ID2
B3686,PC_K60_ID1,PC_J13_ID1
B3687,PC_I05_ID1,PC_L12_ID1
B3689,PC_N11_ID1,PC_K02_ID1
B3693,PC_L14_ID1,PC_L14_ID1
B3695,PC_O51_ID2,PC_O51_ID2
B3696,PC_I11_ID2,PC_I11_ID2
B3697,PC_L48_ID2,PC_L48_ID2
B3700,PC_N14_ID2,PC_N14_ID2
B3703,PC_J12_ID1,PC_J12_ID1
B3704,PC_I58_ID2,PC_N58_ID2
B3706,PC_J50_ID1,PC_M15_ID1
B3708,PC_I11_ID2,PC_I11_ID2
B3713,PC_N09_ID1,PC_N13_ID1
B3721,PC_N07_ID2,PC_N07_ID2
B3722,PC_J51_ID1,PC_K54_ID1
B3723,PC_M59_ID1,PC_L08_ID1
B3724,PC_I11_ID2,PC_N58_ID2
B3725,PC_I50_ID2,PC_O08_ID2
B3726,PC_K02_ID1,PC_K02_ID1
B3728,PC_N11_ID1,PC_J50_ID1
B3730,PC_J13_ID1,PC_L12_ID1
B3733,PC_I58_ID2,PC_N14_ID2
B3736,PC_J50_ID1,PC_L12_ID1
B3737,PC_O51_ID2,PC_O51_ID2
B3739,PC_J50_ID1,PC_J50_ID1
E0003,PC_I58_ID1,PC_N48_ID1
E0006,PC_O59_ID1,PC_J50_ID1
E0012,PC_K02_ID1,PC_K02_ID1
E0014,PC_O08_ID2,PC_N57_ID2
E0015,PC_N09_ID1,PC_N04_ID1
E0016,PC_J10_ID1,PC_L56_ID1
E0018,PC_I11_ID2,PC_O08_ID2
E0024,PC_N07_ID1,PC_N07_ID1
E0025,PC_O08_ID2,PC_N58_ID2
E0040,PC_M59_ID1,PC_M59_ID1
E0043,PC_K02_ID1,PC_L14_ID1
E0046,PC_N58_ID2,PC_N58_ID2
E0047,PC_J48_ID2,PC_J48_ID2
E0048,PC_O51_ID2,PC_O51_ID2
E0053,PC_M15_ID1,PC_N04_ID1
E0057,PC_I58_ID1,PC_L56_ID1
E0060,PC_I06_ID1,PC_I11_ID1
E0061,PC_L12_ID2,PC_L12_ID2
E0063,PC_I50_ID1,PC_I06_ID1
E0064,PC_N14_ID2,PC_N14_ID2
E0066,PC_L56_ID1,PC_L56_ID1
E0068,PC_J12_ID1,PC_L08_ID1
E0069,PC_O51_ID2,PC_O51_ID2
E0070,PC_K02_ID1,PC_N09_ID1
E0073,PC_I11_ID2,PC_O08_ID2
E0075,PC_I08_ID1,PC_J50_ID1
E0078,PC_J12_ID1,PC_J12_ID1
E0079,PC_I55_ID2,PC_I55_ID2
E0080,PC_J50_ID1,PC_J07_ID1
E0081,PC_I50_ID1,PC_I06_ID1
E0088,PC_J13_ID1,PC_N07_ID1
E0092,PC_I05_ID1,PC_N04_ID1
E0096,PC_L12_ID1,PC_L12_ID1
E0099,PC_N58_ID2,PC_K55_ID2
E0104,PC_O08_ID2,PC_N58_ID2
E0106,PC_J51_ID1,PC_K54_ID1
E0107,PC_J50_ID1,PC_L08_ID1
E0108,PC_M58_ID1,PC_N58_ID1
E0110,PC_I52_ID1,PC_I05_ID1
E0111,PC_L56_ID1,PC_L56_ID1
E0112,PC_I05_ID1,PC_L12_ID1
E0113,PC_I08_ID1,PC_I08_ID1
E0114,PC_N11_ID1,PC_J50_ID1
E0115,PC_J04_ID1,PC_N04_ID1
E0121,PC_N03_ID2,PC_I50_ID2
E0122,PC_L14_ID1,PC_M05_ID1
E0125,PC_L14_ID1,PC_K60_ID1
E0126,PC_N07_ID1,PC_N13_ID1
E0127,PC_M05_ID1,PC_M05_ID1
E0130,PC_O59_ID1,PC_J50_ID1
E0132,PC_J50_ID1,PC_M05_ID1
E0134,PC_L56_ID1,PC_L56_ID1
E0135,PC_O51_ID2,PC_O51_ID2
E0136,PC_N11_ID1,PC_J50_ID1
E0137,PC_J10_ID1,PC_O08_ID1
E0140,PC_I50_ID1,PC_I06_ID1
E0141,PC_L14_ID1,PC_L14_ID1
E0142,PC_M15_ID1,PC_I08_ID1
E0143,PC_L08_ID1,PC_L56_ID1
E0146,PC_J04_ID1,PC_N07_ID1
E0152,PC_L12_ID2,PC_L12_ID2
E0162,PC_L14_ID1,PC_L14_ID1
E0163,PC_I11_ID2,PC_I11_ID2
E0164,PC_N48_ID1,PC_N48_ID1
E0166,PC_N13_ID1,PC_N07_ID1
E0170,PC_I11_ID2,PC_K55_ID2
E0176,PC_N58_ID2,PC_N57_ID2
E0178,PC_N03_ID2,PC_I50_ID2
E0179,PC_J51_ID1,PC_J51_ID1
E0183,PC_I06_ID1,PC_I06_ID1
E0184,PC_O59_ID2,PC_O59_ID2
E0186,PC_M59_ID1,PC_L08_ID1
E0187,PC_I52_ID1,PC_I06_ID1
E0189,PC_J04_ID1,PC_N04_ID1
E0191,PC_N11_ID1,PC_J50_ID1
E0192,PC_L12_ID2,PC_N58_ID2
E0193,PC_I52_ID1,PC_I06_ID1
E0196,PC_J04_ID1,PC_N04_ID1
E0197,PC_I52_ID1,PC_I06_ID1
E0200,PC_K02_ID1,PC_K02_ID1
E0201,PC_N14_ID2,PC_I55_ID2
E0205,PC_N07_ID2,PC_N07_ID2
E0208,PC_L48_ID2,PC_N58_ID2
E0209,PC_J13_ID1,PC_J13_ID1
E0210,PC_J04_ID1,PC_N04_ID1
E0212,PC_N07_ID2,PC_J48_ID2
E0213,PC_I05_ID1,PC_I05_ID1
E0216,PC_N04_ID1,PC_N13_ID1
E0217,PC_N58_ID2,PC_N57_ID2
E0220,PC_K54_ID1,PC_N13_ID1
E0221,PC_J04_ID1,PC_N07_ID1
E0222,PC_N03_ID2,PC_I50_ID2
E0223,PC_N58_ID2,PC_I11_ID2
E0225,PC_O08_ID2,PC_N58_ID2
E0226,PC_O08_ID2,PC_O08_ID2
E0227,PC_N07_ID1,PC_N04_ID1
E0228,PC_O59_ID2,PC_O59_ID2
E0234,PC_N57_ID2,PC_J07_ID2
E0235,PC_I50_ID2,PC_I50_ID2
E0238,PC_J12_ID1,PC_M59_ID1
E0239,PC_J50_ID1,PC_K02_ID1
E0240,PC_I11_ID2,PC_K55_ID2
E0243,PC_I58_ID1,PC_J08_ID1
E0244,PC_N14_ID2,PC_I58_ID2
E0245,PC_I50_ID2,PC_J48_ID2
E0247,PC_L56_ID1,PC_L56_ID1
E0249,PC_N03_ID2,PC_I50_ID2
E0251,PC_O08_ID2,PC_N57_ID2
E0252,PC_N07_ID2,PC_J48_ID2
E0254,PC_J07_ID2,PC_N57_ID2
E0256,PC_O59_ID1,PC_M05_ID1
E0257,PC_N57_ID2,PC_J07_ID2
E0258,PC_J13_ID1,PC_N58_ID1
E0263,PC_I50_ID2,PC_I50_ID2
E0264,PC_O08_ID2,PC_N58_ID2
E0265,PC_L12_ID1,PC_L12_ID1
E0266,PC_J10_ID1,PC_L08_ID1
E0267,PC_L12_ID2,PC_L12_ID2
E0268,PC_N03_ID2,PC_O08_ID2
E0270,PC_K55_ID2,PC_K55_ID2
E0272,PC_L06_ID2,PC_I55_ID2
E0273,PC_J50_ID1,PC_J50_ID1
E0274,PC_N09_ID1,PC_N07_ID1
E0276,PC_O59_ID1,PC_M05_ID1
E0277,PC_J10_ID1,PC_O08_ID1
E0279,PC_K54_ID1,PC_K60_ID1
E0280,PC_J50_ID1,PC_M05_ID1
E0281,PC_N03_ID2,PC_I50_ID2
E0282,PC_I06_ID1,PC_I06_ID1
E0283,PC_I50_ID1,PC_I06_ID1
E0285,PC_O51_ID2,PC_O51_ID2
E0286,PC_J50_ID1,PC_N11_ID1
E0288,PC_K54_ID1,PC_K60_ID1
E0290,PC_J07_ID2,PC_N57_ID2
E0293,PC_K60_ID1,PC_N13_ID1
E0294,PC_I52_ID1,PC_I52_ID1
E0295,PC_I05_ID1,PC_I50_ID1
E0297,PC_J04_ID1,PC_J04_ID1
E0298,PC_N57_ID2,PC_L12_ID2
E0299,PC_J48_ID2,PC_J48_ID2
E0301,PC_K55_ID2,PC_J14_ID2
E0302,PC_M58_ID1,PC_N07_ID1
E0305,PC_J12_ID1,PC_L08_ID1
E0307,PC_K55_ID2,PC_K55_ID2
E0309,PC_J14_ID2,PC_O59_ID2
E0314,PC_N03_ID2,PC_I50_ID2
E0315,PC_J13_ID1,PC_J13_ID1
E0316,PC_N10_ID2,PC_O59_ID2
E0319,PC_M15_ID1,PC_M15_ID1
E0320,PC_L12_ID1,PC_L12_ID1
E0321,PC_I55_ID2,PC_I55_ID2
E0322,PC_M58_ID1,PC_N09_ID1
E0324,PC_N04_ID1,PC_I06_ID1
E0325,PC_N58_ID2,PC_K55_ID2
E0328,PC_N57_ID2,PC_N57_ID2
E0330,PC_I58_ID2,PC_I55_ID2
E0331,PC_N14_ID2,PC_I58_ID2
E0334,PC_I52_ID1,PC_I11_ID1
E0335,PC_I52_ID1,PC_I52_ID1
E0337,PC_I08_ID1,PC_I08_ID1
E0342,PC_J48_ID2,PC_N07_ID2
E0343,PC_J10_ID1,PC_J07_ID1
E0344,PC_J50_ID1,PC_J07_ID1
E0346,PC_N11_ID1,PC_J04_ID1
E0353,PC_N07_ID1,PC_N13_ID1
E0354,PC_I11_ID2,PC_K55_ID2
E0355,PC_L12_ID1,PC_L12_ID1
E0356,PC_J13_ID1,PC_J13_ID1
E0359,PC_I50_ID1,PC_I06_ID1
E0361,PC_N07_ID1,PC_N07_ID1
E0362,PC_N58_ID2,PC_I11_ID2
E0363,PC_O51_ID2,PC_O51_ID2
E0364,PC_I50_ID1,PC_I06_ID1
E0366,PC_N58_ID2,PC_N58_ID2
E0367,PC_L14_ID1,PC_M05_ID1
E0369,PC_O51_ID2,PC_O51_ID2
E0370,PC_I58_ID2,PC_I58_ID2
E0371,PC_K55_ID2,PC_O08_ID2
E0376,PC_N57_ID2,PC_J07_ID2
E0382,PC_O08_ID2,PC_O08_ID2
E0392,PC_M58_ID1,PC_N04_ID1
E0395,PC_J12_ID1,PC_L56_ID1
E0399,PC_N11_ID1,PC_M05_ID1
E0403,PC_O59_ID1,PC_J50_ID1
E0404,PC_N11_ID1,PC_N11_ID1
E0407,PC_O08_ID2,PC_O08_ID2
E0409,PC_O08_ID2,PC_O08_ID2
E0411,PC_I58_ID2,PC_L06_ID2
E0412,PC_L12_ID2,PC_L12_ID2
E0416,PC_I52_ID1,PC_I08_ID1
E0420,PC_O51_ID2,PC_O51_ID2
E0421,PC_I05_ID1,PC_L12_ID1
E0425,PC_K60_ID1,PC_K60_ID1
E0427,PC_I50_ID1,PC_M05_ID1
E0429,PC_J14_ID2,PC_J14_ID2
E0431,PC_I58_ID2,PC_I58_ID2
E0432,PC_J12_ID1,PC_J12_ID1
E0433,PC_L56_ID1,PC_N10_ID1
E0434,PC_N48_ID1,PC_M59_ID1
E0435,PC_N10_ID2,PC_J14_ID2
E0437,PC_O59_ID2,PC_O59_ID2
E0439,PC_I50_ID1,PC_I11_ID1
E0442,PC_J14_ID2,PC_J14_ID2
E0443,PC_L14_ID1,PC_L14_ID1
E0444,PC_I11_ID2,PC_I11_ID2
E0445,PC_L56_ID1,PC_L56_ID1
E0448,PC_K02_ID1,PC_N56_ID1
E0449,PC_J07_ID2,PC_N58_ID2
E0453,PC_I50_ID1,PC_I06_ID1
E0454,PC_J50_ID1,PC_J50_ID1
E0455,PC_N07_ID2,PC_N07_ID2
E0456,PC_N11_ID1,PC_J50_ID1
E0458,PC_O51_ID2,PC_N57_ID2
E0459,PC_N03_ID2,PC_I50_ID2
E0460,PC_K60_ID1,PC_K60_ID1
E0461,PC_N09_ID1,PC_K60_ID1
E0464,PC_J07_ID2,PC_J07_ID2
E0465,PC_I58_ID2,PC_N14_ID2
E0468,PC_N09_ID1,PC_K60_ID1
E0470,PC_M59_ID1,PC_L56_ID1
E0471,PC_N10_ID2,PC_N10_ID2
E0472,PC_I08_ID1,PC_J07_ID1
E0474,PC_O59_ID1,PC_M05_ID1
E0477,PC_J13_ID1,PC_N04_ID1
E0481,PC_J50_ID1,PC_I06_ID1
E0482,PC_J08_ID1,PC_L08_ID1
E0484,PC_L08_ID1,PC_J08_ID1
E0485,PC_L12_ID1,PC_L12_ID1
E0493,PC_I55_ID2,PC_I55_ID2
E0495,PC_K60_ID1,PC_N13_ID1
E0496,PC_K60_ID1,PC_K60_ID1
E0498,PC_N11_ID1,PC_J04_ID1
E0499,PC_J48_ID2,PC_N07_ID2
E0501,PC_K60_ID1,PC_K60_ID1
E0504,PC_N09_ID1,PC_K60_ID1
E0510,PC_J13_ID1,PC_N13_ID1
E0513,PC_K54_ID1,PC_K54_ID1
E0521,PC_N09_ID1,PC_K60_ID1
E0523,PC_J50_ID1,PC_J50_ID1
E0524,PC_M15_ID1,PC_I06_ID1
E0527,PC_J51_ID1,PC_N07_ID1
E0528,PC_L12_ID1,PC_L12_ID1
E0529,PC_I05_ID1,PC_L12_ID1
E0530,PC_I50_ID1,PC_I06_ID1
E0532,PC_N11_ID1,PC_K02_ID1
E0536,PC_J14_ID2,PC_J14_ID2
E0537,PC_L06_ID2,PC_I55_ID2
E0541,PC_I11_ID2,PC_K55_ID2
E0543,PC_J48_ID2,PC_J48_ID2
E0544,PC_O51_ID2,PC_O51_ID2
E0545,PC_I05_ID1,PC_L12_ID1
E0546,PC_J48_ID2,PC_N07_ID2
E0547,PC_M05_ID1,PC_I06_ID1
E0549,PC_L12_ID1,PC_L12_ID1
E0551,PC_K54_ID1,PC_K54_ID1
E0554,PC_J10_ID1,PC_M59_ID1
E0556,PC_N11_ID1,PC_J50_ID1
E0560,PC_J51_ID1,PC_J51_ID1
E0563,PC_I11_ID2,PC_I11_ID2
E0564,PC_L48_ID2,PC_I50_ID2
E0565,PC_N13_ID1,PC_N07_ID1
E0566,PC_M05_ID1,PC_M05_ID1
E0568,PC_M58_ID1,PC_J13_ID1
E0578,PC_L12_ID1,PC_L12_ID1
E0580,PC_O59_ID2,PC_O59_ID2
E0581,PC_L12_ID1,PC_I05_ID1
E0582,PC_N57_ID2,PC_L12_ID2
E0584,PC_I11_ID2,PC_N58_ID2
E0587,PC_I58_ID1,PC_L48_ID1
E0588,PC_I08_ID1,PC_I06_ID1
E0589,PC_I50_ID2,PC_I50_ID2
E0591,PC_I58_ID1,PC_N13_ID1
E0592,PC_I55_ID2,PC_I55_ID2
E0593,PC_L14_ID1,PC_L14_ID1
E0594,PC_J48_ID2,PC_N07_ID2
E0595,PC_M15_ID1,PC_I06_ID1
E0596,PC_N13_ID1,PC_N13_ID1
E0598,PC_N07_ID1,PC_N07_ID1
E0601,PC_I55_ID2,PC_I55_ID2
E0602,PC_N03_ID2,PC_I50_ID2
E0603,PC_J12_ID1,PC_M59_ID1
E0605,PC_L12_ID2,PC_L12_ID2
E0606,PC_N57_ID2,PC_O08_ID2
E0608,PC_I58_ID2,PC_I55_ID2
E0609,PC_L08_ID1,PC_L56_ID1
E0610,PC_J14_ID2,PC_J14_ID2
E0612,PC_K02_ID1,PC_K02_ID1
E0614,PC_I58_ID2,PC_I58_ID2
E0615,PC_L08_ID1,PC_L08_ID1
E0616,PC_I05_ID1,PC_L12_ID1
E0617,PC_M58_ID1,PC_N58_ID1
E0618,PC_N07_ID2,PC_J48_ID2
E0619,PC_J07_ID2,PC_N58_ID2
E0620,PC_L48_ID2,PC_O08_ID2
E0622,PC_O08_ID2,PC_N57_ID2
E0623,PC_M15_ID1,PC_K02_ID1
E0624,PC_O08_ID2,PC_O08_ID2
E0625,PC_N13_ID1,PC_N07_ID1
E0628,PC_I11_ID2,PC_K55_ID2
E0629,PC_L12_ID1,PC_L12_ID1
E0630,PC_N11_ID1,PC_K02_ID1
E0631,PC_N07_ID2,PC_N58_ID2
E0634,PC_L12_ID1,PC_L12_ID1
E0635,PC_L08_ID1,PC_L08_ID1
E0639,PC_I58_ID1,PC_L56_ID1
E0640,PC_N11_ID1,PC_K02_ID1
E0643,PC_M15_ID1,PC_M15_ID1
E0645,PC_M58_ID1,PC_M58_ID1
E0647,PC_N48_ID1,PC_N07_ID1
E0650,PC_J13_ID1,PC_J04_ID1
E0652,PC_I50_ID1,PC_I06_ID1
E0654,PC_J13_ID1,PC_L12_ID1
E0656,PC_N13_ID1,PC_N07_ID1
E0660,PC_N07_ID1,PC_N07_ID1
E0666,PC_L14_ID1,PC_L14_ID1
E0668,PC_M15_ID1,PC_M15_ID1
E0669,PC_J12_ID1,PC_L08_ID1
E0671,PC_I11_ID2,PC_I11_ID2
E0673,PC_J10_ID1,PC_J10_ID1
E0675,PC_N07_ID1,PC_N13_ID1
E0678,PC_N13_ID1,PC_N09_ID1
E0681,PC_J10_ID1,PC_I06_ID1
E0683,PC_J51_ID1,PC_M05_ID1
E0685,PC_N03_ID2,PC_I50_ID2
E0686,PC_I52_ID1,PC_I06_ID1
E0689,PC_O08_ID2,PC_N58_ID2
E0690,PC_K55_ID2,PC_N57_ID2
E0691,PC_J14_ID2,PC_J14_ID2
E0694,PC_I06_ID1,PC_I06_ID1
E0697,PC_N09_ID1,PC_N09_ID1
E0699,PC_N03_ID2,PC_I50_ID2
E0700,PC_M05_ID1,PC_N56_ID1
E0702,PC_M58_ID1,PC_N58_ID1
E0703,PC_N57_ID2,PC_L12_ID2
E0705,PC_I50_ID2,PC_I50_ID2
E0707,PC_J50_ID1,PC_L12_ID1
