Taxa,Mother,Father
A3121:250413005,PC_J14_ID2,PC_O59_ID2
A3122:250413006,PC_M59_ID1,PC_L56_ID1
A3123:250413007,PC_N14_ID2,PC_N14_ID2
A3124:250413008,PC_L08_ID1,PC_L08_ID1
A3125:250413009,PC_K02_ID1,PC_J04_ID1
A3126:250413041,PC_N10_ID2,PC_J14_ID2
A3128:250413042,PC_I52_ID1,PC_I06_ID1
A3130:250413043,PC_I52_ID1,PC_I08_ID1
A3131:250413044,PC_N07_ID1,PC_N07_ID1
A3132:250413045,PC_N58_ID2,PC_I11_ID2
A3133:250413046,PC_N11_ID1,PC_J04_ID1
A3135:250413047,PC_N57_ID2,PC_N57_ID2
A3136:250441923,PC_L14_ID1,PC_L14_ID1
A3137:250413048,PC_N48_ID1,PC_I58_ID1
A3138:250413049,PC_L12_ID1,PC_L12_ID1
A3140:250413050,PC_J07_ID2,PC_L12_ID2
A3150:250413051,PC_N07_ID1,PC_L56_ID1
A3153:250413052,PC_N57_ID2,PC_L12_ID2
A3156:250413053,PC_L56_ID1,PC_L56_ID1
A3168:250413054,PC_I06_ID1,PC_I08_ID1
A3169:250413055,PC_N13_ID1,PC_I58_ID1
A3172:250413056,PC_N14_ID2,PC_N14_ID2
A3173:250413057,PC_J12_ID1,PC_J12_ID1
A3184:250413058,PC_I52_ID1,PC_M15_ID1
A3186:250413059,PC_I52_ID1,PC_I52_ID1
A3189:250413060,PC_I11_ID2,PC_K55_ID2
A3190:250413061,PC_I52_ID1,PC_I52_ID1
A3193:250413062,PC_M05_ID1,PC_N04_ID1
A3197:250413063,PC_O08_ID2,PC_O08_ID2
A3207:250413064,PC_L08_ID1,PC_J14_ID1
A3218:250413065,PC_N14_ID2,PC_N14_ID2
A3229:250413066,PC_N09_ID1,PC_N09_ID1
A3232:250413067,PC_L08_ID1,PC_L56_ID1
A3236:250413068,PC_M15_ID1,PC_M15_ID1
A3237:250413069,PC_M58_ID1,PC_M58_ID1
A3239:250413070,PC_N07_ID1,PC_N07_ID1
A3241:250413071,PC_N11_ID1,PC_K02_ID1
A3244:250413072,PC_M15_ID1,PC_I06_ID1
A3245:250413073,PC_N48_ID1,PC_N48_ID1
A3248:250413074,PC_N48_ID1,PC_N48_ID1
A3249:250413075,PC_N58_ID2,PC_O08_ID2
A3251:250413076,PC_N07_ID1,PC_N07_ID1
A3252:250413077,PC_L12_ID2,PC_L12_ID2
A3253:250413078,PC_N14_ID2,PC_I58_ID2
A3254:250413079,PC_I50_ID1,PC_L12_ID1
A3255:250413080,PC_K54_ID1,PC_N09_ID1
A3256:250413081,PC_J04_ID1,PC_N13_ID1
A3258:250413082,PC_O51_ID2,PC_O51_ID2
A3260:250413083,PC_I11_ID2,PC_K55_ID2
A3262:250413084,PC_I11_ID2,PC_K55_ID2
A3263:250413085,PC_J13_ID1,PC_N07_ID1
A3264:250413086,PC_J04_ID1,PC_J04_ID1
A3265:250413087,PC_N13_ID1,PC_N13_ID1
A3266:250413088,PC_O08_ID2,PC_O08_ID2
A3267:250413089,PC_N04_ID1,PC_K60_ID1
A3269:250413090,PC_J48_ID2,PC_N07_ID2
A3271:250413091,PC_K60_ID1,PC_N13_ID1
A3272:250413092,PC_O59_ID2,PC_O59_ID2
A3273:250413093,PC_N57_ID2,PC_J07_ID2
A3275:250413094,PC_N09_ID1,PC_K60_ID1
A3276:250413095,PC_J10_ID1,PC_L08_ID1
A3277:250413096,PC_L06_ID2,PC_I55_ID2
A3278:250413097,PC_M05_ID1,PC_M05_ID1
A3279:250413098,PC_N07_ID1,PC_N04_ID1
A3280:250413099,PC_J48_ID2,PC_N03_ID2
A3281:250413101,PC_N48_ID1,PC_M59_ID1
A3283:250413102,PC_N10_ID2,PC_J14_ID2
A3284:250413103,PC_M15_ID1,PC_N14_ID1
A3285:250413104,PC_N09_ID1,PC_J04_ID1
A3286:250413105,PC_J13_ID1,PC_J13_ID1
A3287:250413106,PC_J13_ID1,PC_N07_ID1
A3288:250413107,PC_I05_ID1,PC_I05_ID1
A3289:250413109,PC_N57_ID2,PC_L12_ID2
A3291:250413110,PC_I11_ID2,PC_I11_ID2
A3292:250413111,PC_J04_ID1,PC_N04_ID1
A3293:250413112,PC_O51_ID2,PC_O51_ID2
A3294:250413113,PC_I50_ID1,PC_I06_ID1
A3296:250413114,PC_L48_ID2,PC_N07_ID2
A3297:250413115,PC_I11_ID2,PC_K55_ID2
A3298:250413116,PC_L14_ID1,PC_L14_ID1
A3299:250413117,PC_J51_ID1,PC_J51_ID1
A3300:250413118,PC_N58_ID2,PC_N58_ID2
A3301:250413119,PC_I58_ID1,PC_L08_ID1
A3302:250441924,PC_N58_ID2,PC_N58_ID2
A3303:250413120,PC_J12_ID1,PC_L08_ID1
A3304:250413121,PC_N09_ID1,PC_N13_ID1
A3305:250413122,PC_N13_ID1,PC_N07_ID1
A3307:250413123,PC_N04_ID1,PC_N04_ID1
A3308:250413124,PC_K02_ID1,PC_J07_ID1
A3309:250413125,PC_N07_ID2,PC_N07_ID2
A3310:250413126,PC_O51_ID2,PC_O51_ID2
A3313:250413127,PC_N03_ID2,PC_L48_ID2
A3314:250413128,PC_N10_ID2,PC_N10_ID2
A3315:250413129,PC_N48_ID1,PC_N48_ID1
A3316:250413130,PC_I55_ID2,PC_I55_ID2
A3319:250413131,PC_N03_ID2,PC_I50_ID2
A3320:250413132,PC_L56_ID1,PC_L56_ID1
A3321:250413133,PC_J12_ID1,PC_M59_ID1
A3323:250413134,PC_J04_ID1,PC_J04_ID1
A3325:250413135,PC_J07_ID2,PC_L12_ID2
A3330:250413136,PC_N14_ID2,PC_I58_ID2
A3335:250413168,PC_M15_ID1,PC_I06_ID1
A3339:250413169,PC_N03_ID2,PC_N03_ID2
A3342:250413170,PC_N07_ID1,PC_N07_ID1
A3343:250413171,PC_I52_ID1,PC_I52_ID1
A3344:250413172,PC_K54_ID1,PC_L12_ID1
A3345:250413173,PC_K02_ID1,PC_M05_ID1
A3347:250413174,PC_M58_ID1,PC_J13_ID1
A3348:250413175,PC_J14_ID2,PC_O59_ID2
A3349:250413176,PC_L08_ID1,PC_L08_ID1
A3350:250441925,PC_O51_ID2,PC_O51_ID2
A3352:250413177,PC_J51_ID1,PC_J04_ID1
A3353:250413178,PC_I50_ID1,PC_I06_ID1
A3357:250413179,PC_N04_ID1,PC_N04_ID1
A3358:250413180,PC_O51_ID2,PC_O51_ID2
A3361:250413181,PC_I11_ID2,PC_O08_ID2
A3362:250413182,PC_L14_ID1,PC_N13_ID1
A3367:250413183,PC_O08_ID2,PC_O08_ID2
A3368:250413184,PC_N14_ID2,PC_N14_ID2
A3372:250413185,PC_N48_ID1,PC_J51_ID1
A3373:250413186,PC_K55_ID2,PC_N10_ID2
A3375:250413187,PC_I05_ID1,PC_L12_ID1
A3377:250413188,PC_N04_ID1,PC_N04_ID1
A3378:250413189,PC_J14_ID2,PC_J14_ID2
A3379:250413190,PC_J10_ID1,PC_L08_ID1
A3383:250413191,PC_J12_ID1,PC_J12_ID1
A3385:250413192,PC_I05_ID1,PC_I05_ID1
A3386:250413193,PC_L08_ID1,PC_L08_ID1
A3387:250413194,PC_N03_ID2,PC_I50_ID2
A3389:250413195,PC_K55_ID2,PC_I11_ID2
A3390:250413196,PC_N07_ID2,PC_N07_ID2
A3391:250413197,PC_N48_ID1,PC_N07_ID1
A3392:250413198,PC_M58_ID1,PC_K60_ID1
A3394:250413199,PC_N13_ID1,PC_N09_ID1
A3396:250413200,PC_O59_ID2,PC_O59_ID2
A3397:250413201,PC_N07_ID1,PC_N07_ID1
A3398:250413202,PC_M58_ID1,PC_M58_ID1
A3401:250413203,PC_I05_ID1,PC_I06_ID1
A3402:250413204,PC_J04_ID1,PC_N07_ID1
A3403:250413205,PC_N09_ID1,PC_N13_ID1
A3404:250413206,PC_I52_ID1,PC_I08_ID1
A3406:250413207,PC_J13_ID1,PC_M05_ID1
A3407:250413208,PC_I50_ID2,PC_J48_ID2
A3409:250413209,PC_I58_ID1,PC_L08_ID1
A3410:250413210,PC_K54_ID1,PC_K60_ID1
A3412:250413211,PC_L08_ID1,PC_L08_ID1
A3413:250413212,PC_L12_ID1,PC_J08_ID1
A3414:250413213,PC_I05_ID1,PC_L12_ID1
A3415:250413214,PC_N58_ID2,PC_K55_ID2
A3417:250413215,PC_L14_ID1,PC_M05_ID1
A3418:250413216,PC_M58_ID1,PC_M58_ID1
A3421:250413217,PC_O51_ID2,PC_O51_ID2
A3422:250413218,PC_O51_ID2,PC_O51_ID2
A3423:250413219,PC_J13_ID1,PC_J13_ID1
A3424:250413220,PC_N11_ID1,PC_M05_ID1
A3426:250413221,PC_L14_ID1,PC_L14_ID1
A3427:250413222,PC_N48_ID1,PC_N48_ID1
A3428:250413223,PC_L12_ID2,PC_L12_ID2
A3429:250413224,PC_J12_ID1,PC_M59_ID1
A3430:250413225,PC_K55_ID2,PC_O59_ID2
A3432:250413226,PC_N58_ID2,PC_N58_ID2
A3434:250413227,PC_N13_ID1,PC_N07_ID1
A3436:250413228,PC_I06_ID1,PC_I06_ID1
A3438:250413229,PC_J04_ID1,PC_I06_ID1
A3439:250413230,PC_I50_ID2,PC_I50_ID2
A3441:250413231,PC_I11_ID2,PC_I11_ID2
A3442:250413232,PC_L56_ID1,PC_L56_ID1
A3443:250413233,PC_L08_ID1,PC_J08_ID1
A3446:250413234,PC_I50_ID1,PC_I06_ID1
A3449:250441926,PC_O08_ID2,PC_N58_ID2
A3450:250413236,PC_L14_ID1,PC_K60_ID1
A3453:250413237,PC_M59_ID1,PC_M59_ID1
A3454:250413238,PC_J14_ID2,PC_J14_ID2
A3455:250413239,PC_I58_ID1,PC_L08_ID1
A3456:250413240,PC_I08_ID1,PC_O59_ID1
A3457:250413241,PC_K54_ID1,PC_I06_ID1
A3459:250413242,PC_N09_ID1,PC_J04_ID1
A3460:250413244,PC_I50_ID1,PC_I50_ID1
A3461:250413245,PC_L14_ID1,PC_L14_ID1
A3462:250413246,PC_M59_ID1,PC_L56_ID1
A3464:250413247,PC_J50_ID1,PC_J07_ID1
A3466:250413248,PC_J14_ID2,PC_J14_ID2
A3470:250413249,PC_I08_ID1,PC_I06_ID1
A3472:250413250,PC_L14_ID1,PC_L14_ID1
A3473:250413251,PC_N57_ID2,PC_N57_ID2
A3476:250413252,PC_N48_ID1,PC_N04_ID1
A3477:250413253,PC_N58_ID2,PC_K55_ID2
A3478:250413254,PC_I11_ID2,PC_N58_ID2
A3481:250413255,PC_L14_ID1,PC_L14_ID1
A3487:250413256,PC_I55_ID2,PC_I55_ID2
A3488:250413257,PC_L08_ID1,PC_L56_ID1
A3490:250413258,PC_N09_ID1,PC_N13_ID1
A3491:250413259,PC_I55_ID2,PC_I58_ID2
A3492:250413260,PC_K60_ID1,PC_I06_ID1
A3493:250413261,PC_L56_ID1,PC_J12_ID1
A3495:250413262,PC_N57_ID2,PC_J07_ID2
A3497:250413263,PC_N04_ID1,PC_I50_ID1
A3499:250413295,PC_I50_ID2,PC_I50_ID2
A3500:250413296,PC_M58_ID1,PC_K60_ID1
A3501:250413297,PC_O51_ID2,PC_O51_ID2
A3505:250413298,PC_I55_ID2,PC_I55_ID2
A3508:250413299,PC_J48_ID2,PC_N07_ID2
A3509:250413300,PC_O59_ID2,PC_O59_ID2
A3511:250413301,PC_M15_ID1,PC_M15_ID1
A3512:250413302,PC_N07_ID1,PC_N07_ID1
A3513:250413303,PC_K54_ID1,PC_K54_ID1
A3514:250413304,PC_I55_ID2,PC_I55_ID2
A3515:250413305,PC_J51_ID1,PC_J51_ID1
A3516:250413306,PC_L56_ID1,PC_L56_ID1
A3517:250413307,PC_L12_ID2,PC_L12_ID2
A3518:250413308,PC_L12_ID1,PC_L12_ID1
A3520:250413309,PC_I08_ID1,PC_I08_ID1
A3521:250413310,PC_O59_ID2,PC_L12_ID2
A3523:250413311,PC_I50_ID1,PC_I06_ID1
A3525:250413312,PC_L08_ID1,PC_N07_ID1
A3526:250413313,PC_I06_ID1,PC_I06_ID1
A3527:250413314,PC_M15_ID1,PC_O08_ID1
A3534:250413315,PC_I06_ID1,PC_M15_ID1
A3536:250413316,PC_I58_ID1,PC_N07_ID1
A3539:250413317,PC_L12_ID2,PC_L12_ID2
A3541:250413318,PC_M58_ID1,PC_M05_ID1
A3542:250413319,PC_N57_ID2,PC_J07_ID2
A3543:250413320,PC_I58_ID2,PC_I55_ID2
A3544:250413321,PC_J13_ID1,PC_J04_ID1
A3547:250413322,PC_I11_ID2,PC_K55_ID2
A3548:250413323,PC_M58_ID1,PC_M58_ID1
A3549:250413324,PC_I50_ID2,PC_I50_ID2
A3551:250441927,PC_J48_ID2,PC_J48_ID2
A3553:250413325,PC_I05_ID1,PC_I05_ID1
A3554:250413326,PC_L14_ID1,PC_L14_ID1
A3555:250413327,PC_N07_ID2,PC_L48_ID2
A3556:250413328,PC_O51_ID2,PC_O51_ID2
A3557:250413329,PC_J10_ID1,PC_N09_ID1
A3560:250413330,PC_O08_ID2,PC_O08_ID2
A3561:250413331,PC_I50_ID1,PC_I06_ID1
A3562:250413332,PC_K55_ID2,PC_N58_ID2
A3563:250413333,PC_L14_ID1,PC_I58_ID1
A3569:250413334,PC_J50_ID1,PC_J50_ID1
A3570:250413335,PC_N07_ID1,PC_N13_ID1
A3571:250413336,PC_N10_ID2,PC_I55_ID2
A3572:250413337,PC_N04_ID1,PC_N04_ID1
A3573:250413338,PC_M59_ID1,PC_M59_ID1
A3575:250413339,PC_J48_ID2,PC_J48_ID2
A3576:250413340,PC_L56_ID1,PC_N57_ID1
A3578:250413341,PC_M15_ID1,PC_N04_ID1
A3579:250413342,PC_I08_ID1,PC_I08_ID1
A3580:250413343,PC_N48_ID1,PC_N48_ID1
A3581:250413344,PC_J07_ID2,PC_N58_ID2
A3583:250413345,PC_K55_ID2,PC_K55_ID2
A3584:250413346,PC_O51_ID2,PC_O51_ID2
A3585:250413347,PC_M58_ID1,PC_N04_ID1
A3587:250413348,PC_K54_ID1,PC_M05_ID1
A3588:250413349,PC_L14_ID1,PC_L14_ID1
A3589:250413350,PC_I58_ID1,PC_I58_ID1
A3590:250413351,PC_L12_ID2,PC_L12_ID2
A3591:250413352,PC_I58_ID2,PC_N14_ID2
A3592:250413353,PC_K60_ID1,PC_N07_ID1
A3593:250413354,PC_J07_ID2,PC_L12_ID2
A3595:250413355,PC_I52_ID1,PC_I06_ID1
A3596:250413356,PC_N11_ID1,PC_K02_ID1
A3598:250413357,PC_O08_ID2,PC_O08_ID2
A3599:250413358,PC_I05_ID1,PC_I06_ID1
A3601:250413359,PC_N48_ID1,PC_K02_ID1
A3606:250413360,PC_N07_ID1,PC_N07_ID1
A3609:250413361,PC_I05_ID1,PC_I05_ID1
A3611:250413362,PC_M15_ID1,PC_M15_ID1
A3613:250413363,PC_N04_ID1,PC_N13_ID1
A3614:250413364,PC_O51_ID2,PC_O51_ID2
A3617:250413365,PC_I50_ID2,PC_I50_ID2
A3620:250413366,PC_N13_ID1,PC_N09_ID1
A3621:250413367,PC_L06_ID2,PC_I55_ID2
A3623:250413368,PC_N04_ID1,PC_N04_ID1
A3632:250413369,PC_I11_ID2,PC_I11_ID2
A3643:250413371,PC_K02_ID1,PC_K02_ID1
A3647:250413372,PC_N13_ID1,PC_N07_ID1
A3648:250413373,PC_N04_ID1,PC_N04_ID1
A3650:250413374,PC_N11_ID1,PC_K02_ID1
A3652:250413375,PC_L12_ID2,PC_L12_ID2
A3653:250413376,PC_I55_ID2,PC_I55_ID2
A3654:250413377,PC_M05_ID1,PC_M05_ID1
A3660:250413379,PC_N03_ID2,PC_N07_ID2
A3661:250413380,PC_M59_ID1,PC_J12_ID1
A3663:250413381,PC_N03_ID2,PC_J48_ID2
A3665:250413382,PC_N14_ID2,PC_I58_ID2
A3667:250413383,PC_K02_ID1,PC_K02_ID1
A3669:250413384,PC_O59_ID2,PC_J14_ID2
A3670:250413385,PC_I05_ID1,PC_I05_ID1
A3672:250413386,PC_N58_ID2,PC_I11_ID2
A3673:250413387,PC_N11_ID1,PC_J50_ID1
A3674:250413388,PC_I58_ID2,PC_I58_ID2
A3675:250413389,PC_J04_ID1,PC_N04_ID1
A3676:250413390,PC_L12_ID1,PC_L12_ID1
A3677:250417232,PC_K60_ID1,PC_L12_ID1
A3678:250417233,PC_I58_ID2,PC_I58_ID2
A3679:250417234,PC_K55_ID2,PC_I11_ID2
A3684:250417235,PC_I58_ID2,PC_I55_ID2
A3686:250417236,PC_N14_ID2,PC_N14_ID2
A3688:250417237,PC_J12_ID1,PC_L56_ID1
A3690:250417238,PC_M59_ID1,PC_M59_ID1
A3695:250417239,PC_O08_ID2,PC_O08_ID2
A3697:250417240,PC_I58_ID2,PC_I58_ID2
A3701:250417241,PC_L14_ID1,PC_L14_ID1
A3704:250417242,PC_J07_ID2,PC_L12_ID2
A3706:250417243,PC_I06_ID1,PC_O59_ID1
A3707:250417244,PC_N13_ID1,PC_L56_ID1
A3709:250417245,PC_I50_ID2,PC_I50_ID2
A3714:250417246,PC_L08_ID1,PC_L56_ID1
A3716:250417247,PC_L56_ID1,PC_L56_ID1
A3717:250417248,PC_L48_ID2,PC_I55_ID2
A3720:250417249,PC_J48_ID2,PC_N07_ID2
A3721:250417250,PC_I52_ID1,PC_I06_ID1
A3726:250417251,PC_N14_ID2,PC_N14_ID2
A3727:250417252,PC_M59_ID1,PC_M59_ID1
A3728:250417253,PC_J14_ID2,PC_J14_ID2
A3737:250417254,PC_M59_ID1,PC_M59_ID1
A3738:250417255,PC_M15_ID1,PC_N04_ID1
A3739:250417256,PC_L06_ID2,PC_L06_ID2
A3741:250417257,PC_K02_ID1,PC_N13_ID1
A3743:250417258,PC_L12_ID2,PC_J07_ID2
A3744:250417259,PC_J50_ID1,PC_K02_ID1
A3745:250417260,PC_I50_ID1,PC_I06_ID1
A3746:250417261,PC_O51_ID2,PC_O51_ID2
A3747:250417262,PC_O51_ID2,PC_O51_ID2
A3748:250417263,PC_N13_ID1,PC_N04_ID1
A3749:250417264,PC_O51_ID2,PC_L12_ID2
A3751:250417265,PC_I50_ID1,PC_N13_ID1
A3752:250417266,PC_N03_ID2,PC_L48_ID2
A3753:250417267,PC_J10_ID1,PC_N07_ID1
A3754:250417268,PC_L12_ID2,PC_L12_ID2
A3757:250417269,PC_N57_ID2,PC_L12_ID2
A3758:250417270,PC_K55_ID2,PC_O59_ID2
A3759:250417271,PC_N09_ID1,PC_J04_ID1
A3760:250417272,PC_N09_ID1,PC_N07_ID1
A3761:250417273,PC_O08_ID2,PC_N58_ID2
A3762:250417274,PC_J51_ID1,PC_J04_ID1
A3763:250417275,PC_K60_ID1,PC_K60_ID1
A3764:250417276,PC_J14_ID2,PC_J14_ID2
A3765:250417277,PC_N14_ID2,PC_N14_ID2
A3766:250417278,PC_O51_ID2,PC_O51_ID2
A3767:250417279,PC_I50_ID1,PC_I06_ID1
A3768:250417280,PC_N48_ID1,PC_N48_ID1
A3774:250417281,PC_M59_ID1,PC_M59_ID1
A3776:250417282,PC_N14_ID2,PC_I58_ID2
A3778:250417283,PC_O08_ID2,PC_O08_ID2
A3780:250417284,PC_K60_ID1,PC_O51_ID1
A3783:250417285,PC_J13_ID1,PC_N13_ID1
A3784:250417286,PC_N07_ID1,PC_N13_ID1
A3785:250417287,PC_M58_ID1,PC_I06_ID1
A3786:250417288,PC_I11_ID2,PC_I11_ID2
A3787:250417289,PC_N13_ID1,PC_N07_ID1
A3788:250417290,PC_N07_ID1,PC_N07_ID1
A3790:250417291,PC_N04_ID1,PC_N09_ID1
A3791:250417292,PC_N07_ID2,PC_J48_ID2
A3792:250417293,PC_J10_ID1,PC_J08_ID1
A3793:250441928,PC_I50_ID2,PC_I50_ID2
A3794:250417294,PC_N10_ID2,PC_N10_ID2
A3797:250417295,PC_J14_ID2,PC_J14_ID2
A3798:250417296,PC_L56_ID1,PC_L56_ID1
A3799:250417297,PC_I58_ID2,PC_N14_ID2
A3800:250417298,PC_N03_ID2,PC_N03_ID2
A3801:250417299,PC_I11_ID2,PC_N58_ID2
A3802:250417300,PC_N58_ID2,PC_I11_ID2
A3803:250417301,PC_O08_ID2,PC_N58_ID2
A3805:250417302,PC_I06_ID1,PC_I52_ID1
A3807:250417303,PC_I08_ID1,PC_I08_ID1
A3808:250417304,PC_J07_ID2,PC_J07_ID2
A3809:250417305,PC_L12_ID2,PC_L12_ID2
A3810:250417306,PC_N07_ID1,PC_L56_ID1
A3811:250417307,PC_N07_ID1,PC_N07_ID1
A3812:250417308,PC_J04_ID1,PC_N04_ID1
A3818:250417309,PC_N07_ID1,PC_N07_ID1
A3823:250417310,PC_J14_ID2,PC_O59_ID2
A3848:250417311,PC_M05_ID1,PC_M05_ID1
A3849:250417312,PC_N58_ID2,PC_N57_ID2
A3850:250417313,PC_K60_ID1,PC_N58_ID1
A3880:250417314,PC_I58_ID2,PC_I58_ID2
A3881:250417316,PC_K54_ID1,PC_K60_ID1
A3885:250417317,PC_I52_ID1,PC_I11_ID1
A3886:250417318,PC_N11_ID1,PC_K02_ID1
A3890:250417319,PC_I50_ID1,PC_I06_ID1
A3892:250417320,PC_I08_ID1,PC_I08_ID1
A3896:250417321,PC_L48_ID2,PC_L48_ID2
A3919:250417322,PC_O59_ID2,PC_O59_ID2
A3957:250417324,PC_K55_ID2,PC_K55_ID2
A3985:250417325,PC_J14_ID2,PC_J14_ID2
A3988:250417326,PC_N10_ID2,PC_J14_ID2
A4003:250417327,PC_I52_ID1,PC_I08_ID1
A4006:250441929,PC_L56_ID1,PC_L56_ID1
A4007:250417359,PC_L06_ID2,PC_I55_ID2
A4012:250417360,PC_L12_ID1,PC_J08_ID1
A4017:250417361,PC_N57_ID2,PC_N57_ID2
A4019:250417362,PC_I52_ID1,PC_L12_ID1
A4020:250417364,PC_L12_ID1,PC_L12_ID1
A4022:250417365,PC_N11_ID1,PC_M05_ID1
A4023:250417366,PC_K60_ID1,PC_K60_ID1
A4027:250417367,PC_I58_ID1,PC_L08_ID1
A4031:250417368,PC_I50_ID1,PC_I06_ID1
A4039:250417369,PC_I55_ID2,PC_I55_ID2
A4040:250417370,PC_N07_ID2,PC_I11_ID2
A4042:250417372,PC_I06_ID1,PC_M15_ID1
A4046:250417373,PC_I05_ID1,PC_I06_ID1
A4049:250417374,PC_I50_ID1,PC_I08_ID1
A4052:250417375,PC_L06_ID2,PC_I55_ID2
A4055:250417376,PC_N14_ID2,PC_N10_ID2
A4056:250417377,PC_J48_ID2,PC_I50_ID2
A4060:250417378,PC_I08_ID1,PC_I06_ID1
A4066:250417379,PC_M05_ID1,PC_M05_ID1
A4071:250417380,PC_N13_ID1,PC_N07_ID1
A4076:250417381,PC_L14_ID1,PC_L14_ID1
A4078:250417382,PC_M59_ID1,PC_L14_ID1
A4080:250417383,PC_N11_ID1,PC_K02_ID1
A4081:250417384,PC_I52_ID1,PC_O10_ID1
A4089:250417385,PC_O59_ID2,PC_O59_ID2
A4092:250417386,PC_J12_ID1,PC_L08_ID1
A4093:250417387,PC_I06_ID1,PC_I06_ID1
A4094:250417388,PC_I58_ID1,PC_L56_ID1
A4095:250417389,PC_N11_ID1,PC_J04_ID1
A4096:250417390,PC_J14_ID2,PC_J14_ID2
A4099:250417391,PC_L14_ID1,PC_K02_ID1
A4100:250417392,PC_I50_ID2,PC_I50_ID2
A4106:250417393,PC_I05_ID1,PC_I05_ID1
A4108:250417394,PC_K02_ID1,PC_K02_ID1
A4114:250417395,PC_N04_ID1,PC_N04_ID1
A4118:250417396,PC_N07_ID2,PC_J48_ID2
A4122:250417397,PC_M58_ID1,PC_N07_ID1
A4130:250417398,PC_J51_ID1,PC_J51_ID1
A4133:250417399,PC_I06_ID1,PC_I06_ID1
A4138:250417400,PC_N14_ID2,PC_L06_ID2
A4141:250417401,PC_I11_ID2,PC_I11_ID2
A4142:250417402,PC_L48_ID2,PC_L48_ID2
A4148:250417403,PC_I05_ID1,PC_L12_ID1
A4149:250417404,PC_I06_ID1,PC_M15_ID1
A4150:250417405,PC_N10_ID2,PC_N10_ID2
A4151:250417406,PC_I58_ID1,PC_L08_ID1
A4152:250417407,PC_J13_ID1,PC_N09_ID1
A4155:250417408,PC_O51_ID2,PC_O51_ID2
A4156:250417409,PC_L08_ID1,PC_I58_ID1
A4157:250417410,PC_K54_ID1,PC_J04_ID1
A4160:250417411,PC_L56_ID1,PC_L56_ID1
A4161:250417412,PC_L08_ID1,PC_J14_ID1
A4162:250417413,PC_N04_ID1,PC_J04_ID1
A4164:250417414,PC_O59_ID2,PC_O59_ID2
A4165:250417415,PC_M15_ID1,PC_I06_ID1
A4166:250417416,PC_K54_ID1,PC_N13_ID1
A4168:250417417,PC_N13_ID1,PC_N13_ID1
A4169:250417418,PC_K02_ID1,PC_J04_ID1
A4170:250417419,PC_L56_ID1,PC_L56_ID1
A4171:250417420,PC_I55_ID2,PC_I55_ID2
A4176:250417421,PC_L12_ID2,PC_J07_ID2
A4179:250417422,PC_L08_ID1,PC_L08_ID1
A4184:250417423,PC_J14_ID2,PC_J14_ID2
A4185:250417424,PC_K02_ID1,PC_K02_ID1
A4186:250417425,PC_I55_ID2,PC_I55_ID2
A4188:250417426,PC_L14_ID1,PC_L14_ID1
A4189:250417427,PC_I08_ID1,PC_J50_ID1
A4190:250417428,PC_J50_ID1,PC_J07_ID1
A4191:250417429,PC_J07_ID2,PC_J07_ID2
A4192:250417430,PC_K02_ID1,PC_K02_ID1
A4193:250417431,PC_I06_ID1,PC_M15_ID1
A4194:250417432,PC_M58_ID1,PC_N04_ID1
A4200:250417433,PC_L48_ID2,PC_K55_ID2
A4205:250417434,PC_L12_ID1,PC_M05_ID1
A4206:250417435,PC_N04_ID1,PC_I52_ID1
A4207:250417436,PC_O59_ID2,PC_J14_ID2
A4212:250417437,PC_I11_ID2,PC_K55_ID2
A4216:250417438,PC_I58_ID1,PC_I50_ID1
A4218:250417439,PC_J04_ID1,PC_J04_ID1
A4220:250417440,PC_J12_ID1,PC_J12_ID1
A4221:250417441,PC_L48_ID2,PC_L48_ID2
A4223:250417442,PC_N07_ID2,PC_N07_ID2
A4224:250417443,PC_O08_ID2,PC_I11_ID2
A4227:250417444,PC_J12_ID1,PC_N13_ID1
A4229:250417445,PC_K02_ID1,PC_J04_ID1
A4231:250417446,PC_J10_ID1,PC_N57_ID1
A4232:250417447,PC_N03_ID2,PC_N03_ID2
A4233:250417448,PC_L08_ID1,PC_L08_ID1
A4234:250417449,PC_L56_ID1,PC_L56_ID1
A4235:250417450,PC_N07_ID1,PC_N07_ID1
A4236:250417451,PC_M59_ID1,PC_L08_ID1
A4238:250417452,PC_L56_ID1,PC_L56_ID1
A4240:250417453,PC_J07_ID2,PC_N57_ID2
A4241:250417454,PC_L56_ID1,PC_L56_ID1
A4242:250417486,PC_J10_ID1,PC_L08_ID1
A4243:250417487,PC_J51_ID1,PC_J51_ID1
A4246:250417488,PC_N57_ID2,PC_L12_ID2
A4249:250417489,PC_I58_ID1,PC_N48_ID1
A4251:250417490,PC_L14_ID1,PC_M05_ID1
A4254:250417491,PC_L56_ID1,PC_M59_ID1
A4255:250417492,PC_M15_ID1,PC_M15_ID1
A4259:250417493,PC_I08_ID1,PC_I06_ID1
A4260:250417494,PC_J04_ID1,PC_N07_ID1
A4261:250417495,PC_I58_ID2,PC_N14_ID2
A4262:250417496,PC_I50_ID1,PC_I06_ID1
A4270:250417497,PC_I58_ID2,PC_I58_ID2
A4272:250417499,PC_I58_ID1,PC_I58_ID1
A4273:250417500,PC_N58_ID2,PC_O08_ID2
A4274:250417501,PC_L12_ID1,PC_L12_ID1
A4275:250417502,PC_N58_ID2,PC_N58_ID2
A4278:250417503,PC_N57_ID2,PC_N57_ID2
