proid	parent1	parent2	progeny	parent_1	parent_2	qq_uu	which_mother	nloci
A2479:250412546	PC_J50_ID1_1:250276220	PC_N11_ID1_1:250276245	1269	38	59	1000.17253445936	2	9130
A1064:250416470	PC_N11_ID1_1:250276245	PC_N11_ID1_1:250276245	581	59	59	1456.38389954431	1	8985
E1170:250284351	PC_N11_ID1_1:250276245	PC_N11_ID1_1:250276245	3765	59	59	1575.02827238822	1	9109
E2994:250272824	PC_K02_ID1_1:250276222	PC_N11_ID1_1:250276245	4710	40	59	977.275080063278	2	9152
E0556_1:250442013	PC_J50_ID1_1:250276220	PC_N11_ID1_1:250276245	4757	38	59	1016.01562802616	NA	9120
A2115:250417115	PC_K02_ID1_1:250276222	PC_N11_ID1_1:250276245	1067	40	59	989.764055244534	2	9023
E1340:250310643	PC_K02_ID1_1:250276222	PC_N11_ID1_1:250276245	3850	40	59	1055.63315637313	1	9176
E0556:250283067	PC_J50_ID1_1:250276220	PC_N11_ID1_1:250276245	3483	38	59	1021.43514376869	NA	9178
A1240:250416562	PC_M05_ID1_1:250276234	PC_N11_ID1_1:250276245	672	51	59	950.598498995758	2	9060
A0699:250416162	PC_J50_ID1_1:250276220	PC_N11_ID1_1:250276245	365	38	59	978.868068810112	2	9145
E1480:250271938	PC_N11_ID1_1:250276245	PC_N11_ID1_1:250276245	3917	59	59	1556.91228994174	1	9134
A2397:250412465	PC_J50_ID1_1:250276220	PC_N11_ID1_1:250276245	1218	38	59	852.570182112555	2	8735
A2451:250412533	PC_I50_ID1_1:250276203	PC_N11_ID1_1:250276245	1256	25	59	50.0392272730476	2	844
A1166:250416531	PC_J50_ID1_1:250276220	PC_N11_ID1_1:250276245	640	38	59	1014.00175281797	2	9122
A2074:250417049	PC_J50_ID1_1:250276220	PC_N11_ID1_1:250276245	1034	38	59	975.952267934976	2	9050
A5950:250441796	PC_K02_ID1_1:250276222	PC_N11_ID1_1:250276245	2840	40	59	1021.52794726032	2	9143
A2851:250412747	PC_M05_ID1_1:250276234	PC_N11_ID1_1:250276245	1510	51	59	971.289744585538	2	9141
E2415_1:250442024	PC_I58_ID1_1:250276208	PC_N11_ID1_1:250276245	4771	28	59	628.826571854348	2	9176
A4022:250417365	PC_M05_ID1_1:250276234	PC_N11_ID1_1:250276245	2106	51	59	916.603840971598	2	9058
E1304:250310625	PC_J50_ID1_1:250276220	PC_N11_ID1_1:250276245	3831	38	59	973.188155517531	2	9158
A2858:250412752	PC_I06_ID1_1:250276199	PC_N11_ID1_1:250276245	1515	22	59	950.692758702058	2	9066
A4095:250417389	PC_J04_ID1_1:250276210	PC_N11_ID1_1:250276245	2129	30	59	1023.93020483078	2	9088
A1275:250416611	PC_K02_ID1_1:250276222	PC_N11_ID1_1:250276245	690	40	59	981.112507117203	2	9106
A1363:250416651	PC_K02_ID1_1:250276222	PC_N11_ID1_1:250276245	730	40	59	995.097867862674	2	9104
A0912:250416307	PC_K02_ID1_1:250276222	PC_N11_ID1_1:250276245	480	40	59	954.171387931361	2	8988
A4878:250422986	PC_M05_ID1_1:250276234	PC_N11_ID1_1:250276245	2433	51	59	969.523421082071	2	9166
A0276:250415873	PC_K02_ID1_1:250276222	PC_N11_ID1_1:250276245	136	40	59	1005.6935528174	2	9086
A1145:250416518	PC_K02_ID1_1:250276222	PC_N11_ID1_1:250276245	629	40	59	1026.96949511343	2	9153
B3689:250284489	PC_K02_ID1_1:250276222	PC_N11_ID1_1:250276245	3204	40	59	995.62729138702	2	9169
E2095:250272388	PC_M05_ID1_1:250276234	PC_N11_ID1_1:250276245	4263	51	59	936.361720864155	2	9134
E2079:250272347	PC_K02_ID1_1:250276222	PC_N11_ID1_1:250276245	4251	40	59	976.831772718397	2	9110
E2706_1:250442037	PC_K02_ID1_1:250276222	PC_N11_ID1_1:250276245	4786	40	59	1010.51355036745	2	9142
A1424:250416692	PC_M05_ID1_1:250276234	PC_N11_ID1_1:250276245	769	51	59	924.079843688287	2	9042
E0640:250283111	PC_K02_ID1_1:250276222	PC_N11_ID1_1:250276245	3532	40	59	957.652839941802	2	9157
A2161:250417143	PC_M05_ID1_1:250276234	PC_N11_ID1_1:250276245	1094	51	59	941.492191406011	2	9075
E0456:250283026	PC_J50_ID1_1:250276220	PC_N11_ID1_1:250276245	3437	38	59	973.195567964081	2	9092
E0286:250283180	PC_J50_ID1_1:250276220	PC_N11_ID1_1:250276245	3357	38	59	989.523790971176	1	9165
A5585:250420950	PC_J50_ID1_1:250276220	PC_N11_ID1_1:250276245	2724	38	59	976.230201025526	2	9085
A1900:250416930	PC_M05_ID1_1:250276234	PC_N11_ID1_1:250276245	946	51	59	927.353578940245	2	9099
E2511:250283672	PC_N11_ID1_1:250276245	PC_N11_ID1_1:250276245	4486	59	59	1473.00668665981	1	9123
E1044:250278036	PC_K02_ID1_1:250276222	PC_N11_ID1_1:250276245	3713	40	59	987.992445665201	2	9053
B3465:250273168	PC_K02_ID1_1:250276222	PC_N11_ID1_1:250276245	3104	40	59	1001.52700803945	2	9161
A3650:250413374	PC_K02_ID1_1:250276222	PC_N11_ID1_1:250276245	1989	40	59	1004.00621213786	2	9142
A3241:250413071	PC_K02_ID1_1:250276222	PC_N11_ID1_1:250276245	1749	40	59	1014.21035216872	2	9142
A0356:250415913	PC_M05_ID1_1:250276234	PC_N11_ID1_1:250276245	180	51	59	930.480503868526	2	9047
E0136:250277648	PC_J50_ID1_1:250276220	PC_N11_ID1_1:250276245	3280	38	59	957.43072557708	2	9091
E1661:250272067	PC_J04_ID1_1:250276210	PC_N11_ID1_1:250276245	4021	30	59	1037.66166803532	2	9166
E0399:250283223	PC_M05_ID1_1:250276234	PC_N11_ID1_1:250276245	3408	51	59	996.448108368542	2	9161
B3728:250314845	PC_J50_ID1_1:250276220	PC_N11_ID1_1:250276245	3221	38	59	1006.19042211962	2	9168
A4990:250423028	PC_L14_ID1_1:250276230	PC_N11_ID1_1:250276245	2475	48	59	1030.16614238602	2	9117
E0630:250283106	PC_K02_ID1_1:250276222	PC_N11_ID1_1:250276245	3527	40	59	1046.18032424415	2	9174
E1255:250310598	PC_K02_ID1_1:250276222	PC_N11_ID1_1:250276245	3805	40	59	1015.35244314902	2	9135
E2275:250272467	PC_J50_ID1_1:250276220	PC_N11_ID1_1:250276245	4352	38	59	1019.58037030905	2	9176
E1788:250310706	PC_J50_ID1_1:250276220	PC_N11_ID1_1:250276245	4088	38	59	1011.20916031037	2	9140
A3886:250417318	PC_K02_ID1_1:250276222	PC_N11_ID1_1:250276245	2091	40	59	997.180942645798	2	9111
E0498:250283044	PC_J04_ID1_1:250276210	PC_N11_ID1_1:250276245	3458	30	59	1034.89623331367	2	9159
A3133:250413046	PC_J04_ID1_1:250276210	PC_N11_ID1_1:250276245	1723	30	59	1040.28629997219	2	9142
E0856:250277931	PC_M05_ID1_1:250276234	PC_N11_ID1_1:250276245	3633	51	59	945.176640718211	2	9180
B3055:250272857	PC_J50_ID1_1:250276220	PC_N11_ID1_1:250276245	2881	38	59	1021.55273578359	1	9175
A2286:250412416	PC_N04_ID1_1:250276239	PC_N11_ID1_1:250276245	1167	55	59	968.150581701881	2	9063
E0114:250277637	PC_J50_ID1_1:250276220	PC_N11_ID1_1:250276245	3269	38	59	950.692459676269	2	9132
A2579:250412601	PC_J50_ID1_1:250276220	PC_N11_ID1_1:250276245	1325	38	59	989.367620339519	2	9123
E0346:250283208	PC_J04_ID1_1:250276210	PC_N11_ID1_1:250276245	3389	30	59	990.290318985521	2	9153
A1658:250416795	PC_J50_ID1_1:250276220	PC_N11_ID1_1:250276245	842	38	59	990.208845190544	2	9065
A2962:250412859	PC_J50_ID1_1:250276220	PC_N11_ID1_1:250276245	1596	38	59	990.332098032413	2	9152
E2298:250284438	PC_N11_ID1_1:250276245	PC_N11_ID1_1:250276245	4366	59	59	1521.00027316282	1	9078
A3673:250413387	PC_J50_ID1_1:250276220	PC_N11_ID1_1:250276245	2001	38	59	1000.49534542437	2	9142
A2905:250412811	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	1548	56	60	988.588091262878	2	9159
E0596:250284322	PC_N13_ID1_1:250276246	PC_N13_ID1_1:250276246	3503	60	60	1447.08357060283	1	9102
E1521:250271954	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	3934	56	60	992.815404685185	2	9139
B3571:250284487	PC_K54_ID1_1:250276223	PC_N13_ID1_1:250276246	3159	41	60	944.04281453518	1	9165
A5809:250441753	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	2796	56	60	994.642109785087	2	9145
A3394:250413199	PC_N09_ID1_1:250276242	PC_N13_ID1_1:250276246	1846	57	60	987.768934276632	2	9144
A3305:250413122	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	1799	56	60	969.070999967425	2	9085
B3577:250273228	PC_N09_ID1_1:250276242	PC_N13_ID1_1:250276246	3163	57	60	744.920135313467	1	8234
A5977_1:250442010	PC_J04_ID1_1:250276210	PC_N13_ID1_1:250276246	4747	30	60	1013.63101241759	1	9163
A5513:250420933	PC_J51_ID1_1:250276221	PC_N13_ID1_1:250276246	2705	39	60	926.08128738089	1	8970
E2066:250272339	PC_N09_ID1_1:250276242	PC_N13_ID1_1:250276246	4244	57	60	971.725108268376	2	9145
A3751:250417265	PC_I50_ID1_1:250276203	PC_N13_ID1_1:250276246	2038	25	60	942.972108857281	1	9013
E2608:250284454	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	4515	56	60	897.155269071383	1	9040
A4957:250423011	PC_N09_ID1_1:250276242	PC_N13_ID1_1:250276246	2458	57	60	1021.14896036741	1	9137
A2652:250442161	PC_K60_ID1_1:250276225	PC_N13_ID1_1:250276246	1389	43	60	965.254468314681	1	9100
A3783:250417285	PC_J13_ID1_1:250276216	PC_N13_ID1_1:250276246	2058	35	60	983.793195890452	NA	9066
A1423:250416691	PC_N04_ID1_1:250276239	PC_N13_ID1_1:250276246	768	55	60	948.676400935467	1	8968
A0518:250416033	PC_J51_ID1_1:250276221	PC_N13_ID1_1:250276246	268	39	60	944.245919714602	1	9022
E0656:250283115	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	3539	56	60	971.595782727974	2	9142
E1996:250272305	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	4208	56	60	981.668100793635	2	9176
A1456:250416739	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	785	56	60	999.918330793338	1	9112
A1333:250416640	PC_J04_ID1_1:250276210	PC_N13_ID1_1:250276246	719	30	60	977.365992142746	2	9009
A3011:250412928	PC_K54_ID1_1:250276223	PC_N13_ID1_1:250276246	1634	41	60	982.582124655491	1	9142
A2599:250412621	PC_J04_ID1_1:250276210	PC_N13_ID1_1:250276246	1345	30	60	299.801794306421	1	3811
A5927:250441788	PC_J04_ID1_1:250276210	PC_N13_ID1_1:250276246	2832	30	60	1027.83397374123	1	9138
A1059:250416434	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	576	56	60	947.807714548544	2	9050
A2850:250412746	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	1509	56	60	975.081773958555	2	9128
A0830:250416259	PC_N09_ID1_1:250276242	PC_N13_ID1_1:250276246	425	57	60	924.859457211409	2	8999
E0495:250283043	PC_K60_ID1_1:250276225	PC_N13_ID1_1:250276246	3456	43	60	991.802456525093	1	9176
A3748:250417263	PC_N04_ID1_1:250276239	PC_N13_ID1_1:250276246	2036	55	60	949.711641713784	2	9053
A4987:250423026	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	2473	56	60	991.314788072919	2	9115
B3684:250314826	PC_J13_ID1_1:250276216	PC_N13_ID1_1:250276246	3200	35	60	923.476896307486	1	9023
A0193:250415802	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	96	56	60	993.060564358293	1	9145
A4166:250417416	PC_K54_ID1_1:250276223	PC_N13_ID1_1:250276246	2156	41	60	946.95048156632	1	9100
E0884:250277943	PC_N13_ID1_1:250276246	PC_N13_ID1_1:250276246	3646	60	60	1453.37224775453	1	9114
A0355:250415912	PC_N09_ID1_1:250276242	PC_N13_ID1_1:250276246	179	57	60	959.472203010439	1	9053
B3356:250273076	PC_N13_ID1_1:250276246	PC_N13_ID1_1:250276246	3041	60	60	1388.29590226955	1	9037
E1506:250271946	PC_J50_ID1_1:250276220	PC_N13_ID1_1:250276246	3926	38	60	940.833198740485	1	9070
A3741:250417257	PC_K02_ID1_1:250276222	PC_N13_ID1_1:250276246	2030	40	60	979.116588905119	1	9044
E1683:250272075	PC_K60_ID1_1:250276225	PC_N13_ID1_1:250276246	4028	43	60	971.905317377928	1	9163
A0646:250416135	PC_I06_ID1_1:250276199	PC_N13_ID1_1:250276246	338	22	60	931.973861141374	2	9080
B3593:250273236	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	3170	56	60	952.604527486714	2	9047
E1573:250272021	PC_N13_ID1_1:250276246	PC_N13_ID1_1:250276246	3970	60	60	1438.33856697189	1	9133
E0975:250278011	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	3685	56	60	973.725839068495	2	9065
A1031:250416415	PC_N13_ID1_1:250276246	PC_N13_ID1_1:250276246	557	60	60	1449.1009297164	1	8984
A3169:250413055	PC_I58_ID1_1:250276208	PC_N13_ID1_1:250276246	1733	28	60	963.268006593687	2	9145
A3271:250413091	PC_K60_ID1_1:250276225	PC_N13_ID1_1:250276246	1769	43	60	992.685531061543	1	9121
E0591:250283081	PC_I58_ID1_1:250276208	PC_N13_ID1_1:250276246	3498	28	60	971.035475799945	1	9176
A3057:250412962	PC_J04_ID1_1:250276210	PC_N13_ID1_1:250276246	1669	30	60	1002.58531132518	2	9123
A1537:250416760	PC_I58_ID1_1:250276208	PC_N13_ID1_1:250276246	807	28	60	915.234352931391	1	8940
E0921:250277987	PC_J51_ID1_1:250276221	PC_N13_ID1_1:250276246	3660	39	60	972.844067520444	1	9081
A3613:250413363	PC_N04_ID1_1:250276239	PC_N13_ID1_1:250276246	1979	55	60	975.178487550187	1	9077
A3620:250413366	PC_N09_ID1_1:250276242	PC_N13_ID1_1:250276246	1982	57	60	1029.27342690394	2	9127
E2431:250284106	PC_K60_ID1_1:250276225	PC_N13_ID1_1:250276246	4445	43	60	1011.94502062829	1	9172
A1949:250416981	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	965	56	60	957.870457073997	2	8959
A1803:250416877	PC_M58_ID1_4:250276236	PC_N13_ID1_1:250276246	894	53	60	964.03464204169	1	9077
A4573:250417657	PC_J51_ID1_1:250276221	PC_N13_ID1_1:250276246	2337	39	60	948.756640225514	1	9044
A5638:250420962	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	2737	56	60	957.885466893196	1	9018
A2400:250412468	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	1221	56	60	970.240909592656	2	9050
A1251:250416598	PC_N09_ID1_1:250276242	PC_N13_ID1_1:250276246	677	57	60	970.3105633005	1	9071
A2987:250412880	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	1617	56	60	1008.07787625561	2	9147
E0510:250283048	PC_J13_ID1_1:250276216	PC_N13_ID1_1:250276246	3462	35	60	950.317763162962	1	9128
A0361:250415917	PC_J51_ID1_1:250276221	PC_N13_ID1_1:250276246	184	39	60	935.290322400502	1	8981
B3515:250273196	PC_N09_ID1_1:250276242	PC_N13_ID1_1:250276246	3131	57	60	993.25333104016	1	9156
E2870:250272718	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	4636	56	60	994.898576750409	2	9142
E0565:250283071	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	3487	56	60	1007.19909414119	2	9174
E1164:250310560	PC_J13_ID1_1:250276216	PC_N13_ID1_1:250276246	3762	35	60	929.427199079044	1	9117
A4496:250417617	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	2299	56	60	972.697442776731	1	9028
A3104:250412993	PC_N13_ID1_1:250276246	PC_N13_ID1_1:250276246	1699	60	60	1416.10321379729	1	9068
A3490:250413258	PC_N09_ID1_1:250276242	PC_N13_ID1_1:250276246	1904	57	60	1019.59317255708	1	9151
E2504:250283666	PC_J04_ID1_1:250276210	PC_N13_ID1_1:250276246	4481	30	60	937.707748122237	1	9062
E0216:250284299	PC_N04_ID1_1:250276239	PC_N13_ID1_1:250276246	3314	55	60	975.695569642096	1	9161
E2811:250272687	PC_K60_ID1_1:250276225	PC_N13_ID1_1:250276246	4603	43	60	1013.15674318414	1	9146
A0500:250416023	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	258	56	60	955.217699524215	2	8990
A2991:250412915	PC_K54_ID1_1:250276223	PC_N13_ID1_1:250276246	1621	41	60	983.404776337073	1	9143
A5324:250420807	PC_L56_ID1_1:250276233	PC_N13_ID1_1:250276246	2609	50	60	952.583814362995	2	9074
A5844_1:250442000	PC_I06_ID1_1:250276199	PC_N13_ID1_1:250276246	4737	22	60	922.42163073743	2	9131
A2617:250442131	PC_N09_ID1_1:250276242	PC_N13_ID1_1:250276246	1359	57	60	980.349545543449	1	9129
A4430:250417559	PC_J04_ID1_1:250276210	PC_N13_ID1_1:250276246	2270	30	60	1020.60362244771	1	9098
A0925:250416344	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	486	56	60	986.546893908773	2	9085
A1204:250416546	PC_L48_ID1_1:250276231	PC_N13_ID1_1:250276246	656	49	60	968.070785099677	2	9088
A0606:250416117	PC_L48_ID1_1:250276231	PC_N13_ID1_1:250276246	321	49	60	983.719962826188	2	9082
A1923:250416943	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	958	56	60	945.984854450886	1	9067
A4071:250417380	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	2120	56	60	952.759520850977	2	9060
A2199:250417166	PC_N13_ID1_1:250276246	PC_N13_ID1_1:250276246	1120	60	60	1447.34324462146	1	9002
E0220:250277681	PC_K54_ID1_1:250276223	PC_N13_ID1_1:250276246	3316	41	60	969.564412354102	1	9119
E2986:250272819	PC_J51_ID1_1:250276221	PC_N13_ID1_1:250276246	4705	39	60	987.441999311774	1	9103
E2972:250272807	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	4693	56	60	972.380140066427	1	9166
E0675:250283120	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	3546	56	60	997.908113115511	1	9181
A3434:250413227	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	1874	56	60	995.100060300952	2	9142
E1754:250310685	PC_K54_ID1_1:250276223	PC_N13_ID1_1:250276246	4063	41	60	938.581198450458	1	9114
B3369:250273083	PC_K60_ID1_1:250276225	PC_N13_ID1_1:250276246	3050	43	60	939.780670494209	1	9164
A4953:250423009	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	2456	56	60	1040.59885256899	2	9138
E0625:250283103	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	3524	56	60	847.055705520248	2	9167
A5344:250420821	PC_K60_ID1_1:250276225	PC_N13_ID1_1:250276246	2624	43	60	965.614733156162	1	9116
A4901:250422997	PC_J12_ID1_1:250276215	PC_N13_ID1_1:250276246	2444	34	60	994.187047761956	1	9144
E1532:250271962	PC_J04_ID1_1:250276210	PC_N13_ID1_1:250276246	3941	30	60	999.392615185912	1	9142
A2715:250412673	PC_N13_ID1_1:250276246	PC_N13_ID1_1:250276246	1433	60	60	1380.24575191145	1	8993
B3342:250273066	PC_J51_ID1_1:250276221	PC_N13_ID1_1:250276246	3032	39	60	954.902209078326	1	9159
A2292:250412419	PC_J04_ID1_1:250276210	PC_N13_ID1_1:250276246	1170	30	60	1000.11170965195	1	9044
A4227:250417444	PC_J12_ID1_1:250276215	PC_N13_ID1_1:250276246	2184	34	60	976.230820352881	1	9083
A1277:250416613	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	692	56	60	989.704435563177	1	9097
E2569:250283693	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	4505	56	60	996.328567294295	2	9169
A1072:250416478	PC_N13_ID1_1:250276246	PC_N13_ID1_1:250276246	589	60	60	1436.63350475035	1	9078
A3035:250412943	PC_J13_ID1_1:250276216	PC_N13_ID1_1:250276246	1649	35	60	943.892799524754	1	9165
B3713:250314838	PC_N09_ID1_1:250276242	PC_N13_ID1_1:250276246	3214	57	60	950.143771755123	1	8987
E2310_1:250442023	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	4770	56	60	985.825501317995	2	9122
A4823:250422963	PC_J51_ID1_1:250276221	PC_N13_ID1_1:250276246	2411	39	60	964.061455221421	1	9130
E1400:250271901	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	3879	56	60	911.042075362177	2	9005
A3256:250413081	PC_J04_ID1_1:250276210	PC_N13_ID1_1:250276246	1759	30	60	1015.88087899707	1	9105
A4309:250417518	PC_L56_ID1_1:250276233	PC_N13_ID1_1:250276246	2225	50	60	965.39467499662	2	9133
A3097:250412988	PC_M58_ID1_4:250276236	PC_N13_ID1_1:250276246	1694	53	60	952.52941377676	1	9066
B3556:250284486	PC_N09_ID1_1:250276242	PC_N13_ID1_1:250276246	3150	57	60	972.783398523792	1	9107
A2396:250412464	PC_N09_ID1_1:250276242	PC_N13_ID1_1:250276246	1217	57	60	835.387345327836	1	8609
A0787:250416230	PC_J51_ID1_1:250276221	PC_N13_ID1_1:250276246	403	39	60	937.180336080804	1	8987
A3707:250417244	PC_L56_ID1_1:250276233	PC_N13_ID1_1:250276246	2017	50	60	917.831614745766	2	8948
A0066:250415739	PC_L56_ID1_1:250276233	PC_N13_ID1_1:250276246	31	50	60	1009.03689285879	2	9153
A2302:250412426	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	1176	56	60	994.707902639537	2	9072
B3330:250273061	PC_J51_ID1_1:250276221	PC_N13_ID1_1:250276246	3028	39	60	988.791521115341	1	9185
A2086:250417061	PC_J04_ID1_1:250276210	PC_N13_ID1_1:250276246	1045	30	60	960.799558531846	1	9091
E2165:250272422	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	4303	56	60	1000.11152883108	2	9170
E1993:250272304	PC_N13_ID1_1:250276246	PC_N13_ID1_1:250276246	4207	60	60	1451.34732311055	1	8998
A3647:250413372	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	1987	56	60	993.726838050778	2	9156
A5802:250441751	PC_J13_ID1_1:250276216	PC_N13_ID1_1:250276246	2793	35	60	998.424007686252	1	9115
A3403:250413205	PC_N09_ID1_1:250276242	PC_N13_ID1_1:250276246	1852	57	60	1018.28635892904	1	9126
E1831:250310731	PC_K02_ID1_1:250276222	PC_N13_ID1_1:250276246	4113	40	60	977.131129474463	1	9162
A0140:250415777	PC_L56_ID1_1:250276233	PC_N13_ID1_1:250276246	70	50	60	950.070469255093	2	9033
A5844:250441773	PC_I06_ID1_1:250276199	PC_N13_ID1_1:250276246	2816	22	60	940.237635750455	2	9154
B3174:250283845	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	2945	56	60	1006.39686040829	2	9172
A3362:250413182	PC_L14_ID1_1:250276230	PC_N13_ID1_1:250276246	1829	48	60	1019.81581551288	1	9139
A5977:250441805	PC_J04_ID1_1:250276210	PC_N13_ID1_1:250276246	2848	30	60	1004.50498765369	1	9127
A3787:250417289	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	2062	56	60	960.751289173444	2	9035
E0293:250283183	PC_K60_ID1_1:250276225	PC_N13_ID1_1:250276246	3360	43	60	992.045682452273	1	9176
A5024:250423039	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	2486	56	60	991.133563193976	2	9108
A2030:250417019	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	1004	56	60	975.706137289304	2	9053
E2057:250272334	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	4239	56	60	970.87361147987	2	9050
A0757:250416216	PC_N04_ID1_1:250276239	PC_N13_ID1_1:250276246	388	55	60	972.939355349125	2	9043
E1874:250310759	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	4140	56	60	974.514219635152	1	9148
A2235:250417181	PC_L14_ID1_1:250276230	PC_N13_ID1_1:250276246	1135	48	60	969.071363518608	1	9044
A0490:250416018	PC_K54_ID1_1:250276223	PC_N13_ID1_1:250276246	253	41	60	909.258604318278	1	8786
A1816:250416884	PC_J50_ID1_1:250276220	PC_N13_ID1_1:250276246	901	38	60	1003.95659824373	1	9124
E1190:250310575	PC_K60_ID1_1:250276225	PC_N13_ID1_1:250276246	3779	43	60	986.253189138133	1	9127
A3784:250417286	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	2059	56	60	983.161233865103	1	9090
E2370:250284076	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	4411	56	60	963.320771691546	1	9055
E2473:250284125	PC_N13_ID1_1:250276246	PC_N13_ID1_1:250276246	4465	60	60	1430.94691794318	1	9055
B3594:250273237	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	3171	56	60	878.557812741368	2	8825
A2628:250442140	PC_N09_ID1_1:250276242	PC_N13_ID1_1:250276246	1368	57	60	992.546078927924	1	9113
A0913:250416308	PC_N13_ID1_1:250276246	PC_N13_ID1_1:250276246	481	60	60	1329.58540159252	1	8745
A0895:250416292	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	465	56	60	979.654412676351	2	9035
A0429:250415979	PC_J51_ID1_1:250276221	PC_N13_ID1_1:250276246	216	39	60	973.517015656926	1	9110
A2912:250412815	PC_N09_ID1_1:250276242	PC_N13_ID1_1:250276246	1553	57	60	1017.64351044442	2	9132
A2117:250417118	PC_N09_ID1_1:250276242	PC_N13_ID1_1:250276246	1069	57	60	976.441174538628	2	9048
A5719:250420978	PC_M58_ID1_4:250276236	PC_N13_ID1_1:250276246	2751	53	60	979.849209151831	1	9112
E1631:250272055	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	4005	56	60	977.828103718832	2	9080
E2004:250272309	PC_J13_ID1_1:250276216	PC_N13_ID1_1:250276246	4213	35	60	920.808867424639	1	8984
E0353:250284309	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	3390	56	60	1002.34701010152	1	9164
B3326:250273058	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	3025	56	60	1004.35162007404	2	9181
E1639:250272058	PC_J04_ID1_1:250276210	PC_N13_ID1_1:250276246	4009	30	60	1025.37363842301	1	9179
B3321:250273055	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	3022	56	60	981.561418724788	2	9152
B3540:250273211	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	3144	56	60	929.486306911265	2	9095
A1772:250416868	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	885	56	60	1004.89300884003	2	9144
A5743:250420992	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	2766	56	60	985.752642439347	2	9068
E0737:250277877	PC_K02_ID1_1:250276222	PC_N13_ID1_1:250276246	3577	40	60	933.434073125703	1	9118
B3575:250273227	PC_N09_ID1_1:250276242	PC_N13_ID1_1:250276246	3162	57	60	939.99051454334	2	9067
E1335:250310639	PC_K02_ID1_1:250276222	PC_N13_ID1_1:250276246	3846	40	60	991.432477706087	1	9167
E2413:250284448	PC_M58_ID1_4:250276236	PC_N13_ID1_1:250276246	4431	53	60	948.994803658734	1	9153
A1201:250416543	PC_N07_ID1_1:250276240	PC_N13_ID1_1:250276246	653	56	60	1002.72845814074	2	9124
A2285:250412415	PC_M58_ID1_4:250276236	PC_N13_ID1_1:250276246	1166	53	60	976.424582541047	1	9146
