proid	parent1	parent2	progeny	parent_1	parent_2	qq_uu	nloci
14FL991065:250410291	168_5_Tuxpeno_El_Aguacatito_Mex_:250358080	171_7_Tuxpeno_El_Aguacatito_Mex_:250426652	3440	42	45	2590.98107733394	24947
13FL990625:250294899	171_4_Tuxpeno_El_Aguacatito_Mex_:250358096	171_7_Tuxpeno_El_Aguacatito_Mex_:250426652	514	44	45	2456.18941503826	24165
14FL992769:250412073	171_4_Tuxpeno_El_Aguacatito_Mex_:250358096	171_7_Tuxpeno_El_Aguacatito_Mex_:250426652	4750	44	45	2744.67094657632	25091
13FL991608:250306203	171_4_Tuxpeno_El_Aguacatito_Mex_:250358096	171_7_Tuxpeno_El_Aguacatito_Mex_:250426652	1374	44	45	2633.31001953963	24295
14FL991569:250410892	171_4_Tuxpeno_El_Aguacatito_Mex_:250358096	171_7_Tuxpeno_El_Aguacatito_Mex_:250426652	3876	44	45	2701.10265897913	25075
13FL992472:250308345	171_4_Tuxpeno_El_Aguacatito_Mex_:250358096	171_7_Tuxpeno_El_Aguacatito_Mex_:250426652	2094	44	45	2534.75825159447	24353
13FL991298:250308524	171_4_Tuxpeno_El_Aguacatito_Mex_:250358096	171_7_Tuxpeno_El_Aguacatito_Mex_:250426652	1098	44	45	2690.06296314987	25015
14FL990179:250409277	171_4_Tuxpeno_El_Aguacatito_Mex_:250358096	171_7_Tuxpeno_El_Aguacatito_Mex_:250426652	2700	44	45	2724.07294822994	25018
13FL992675:250308722	171_4_Tuxpeno_El_Aguacatito_Mex_:250358096	171_7_Tuxpeno_El_Aguacatito_Mex_:250426652	2275	44	45	2441.42591005112	23546
13FL991592:250306188	168_5_Tuxpeno_El_Aguacatito_Mex_:250358080	171_7_Tuxpeno_El_Aguacatito_Mex_:250426652	1359	42	45	2473.66424565789	24455
13FL992744:250308817	171_4_Tuxpeno_El_Aguacatito_Mex_:250358096	171_7_Tuxpeno_El_Aguacatito_Mex_:250426652	2339	44	45	2517.04387833257	24427
14FL990302:250409426	171_4_Tuxpeno_El_Aguacatito_Mex_:250358096	171_7_Tuxpeno_El_Aguacatito_Mex_:250426652	2816	44	45	2668.67589849501	24781
13FL990058:250304385	171_4_Tuxpeno_El_Aguacatito_Mex_:250358096	171_7_Tuxpeno_El_Aguacatito_Mex_:250426652	54	44	45	2585.70153514654	24484
13FL992500:250308403	171_4_Tuxpeno_El_Aguacatito_Mex_:250358096	171_7_Tuxpeno_El_Aguacatito_Mex_:250426652	2119	44	45	2663.2821217825	24777
